id,album_id,amount,date,vendor_id
831,3,17.5,2020-03-31,1
832,3,17.84,2019-02-02,2
833,3,17.0,2019-03-23,3
834,3,18.5,2019-09-05,4
835,3,16.0,2018-08-09,
836,3,17.5,2020-05-30,1
837,3,17.0,2018-06-03,2
838,3,19.0,2018-07-17,3
839,3,17.5,2019-08-18,4
840,3,17.17,2018-12-25,
841,3,16.01,2018-07-05,1
842,3,18.0,2019-11-06,2
843,3,16.0,2019-04-23,3
844,3,17.0,2019-04-25,4
845,3,16.99,2019-08-02,
846,3,17.0,2019-07-13,1
847,3,16.5,2018-07-03,2
848,3,17.99,2018-12-22,3
849,3,15.94,2019-05-15,4
850,3,17.49,2020-10-25,
851,3,16.0,2018-06-14,1
852,3,13.99,2020-09-10,2
853,3,16.0,2018-12-19,3
854,3,15.49,2019-06-07,4
855,3,15.99,2018-06-20,
856,3,16.5,2019-08-08,1
857,3,17.0,2018-07-24,2
858,3,15.99,2019-10-16,3
859,3,16.54,2020-12-19,4
860,3,17.0,2020-02-29,
861,3,17.49,2019-11-02,1
862,3,16.5,2019-11-06,2
863,3,15.49,2018-12-20,3
864,3,14.99,2018-07-11,4
865,3,15.99,2020-05-14,
866,3,15.99,2018-06-15,1
867,3,14.99,2019-05-07,2
868,3,16.99,2019-01-02,3
869,3,17.5,2020-02-11,4
870,3,17.5,2018-06-28,
871,3,17.0,2019-05-23,1
872,3,17.0,2019-06-02,2
873,3,17.5,2019-04-27,3
874,3,16.0,2018-10-21,4
875,3,17.0,2019-08-17,
876,3,16.5,2018-07-06,1
877,3,16.5,2019-10-29,2
878,3,17.49,2019-11-28,3
879,3,17.5,2020-06-28,4
880,3,17.5,2020-05-16,
881,3,16.5,2020-11-30,1
882,3,16.49,2020-02-17,2
883,3,17.5,2019-07-18,3
884,3,16.49,2018-07-22,4
885,3,16.07,2018-06-13,
886,3,17.0,2018-06-14,1
887,3,16.0,2018-06-05,2
888,3,16.0,2018-08-14,3
889,3,15.79,2020-01-21,4
890,3,16.5,2018-11-14,
891,3,18.49,2018-10-28,1
892,3,18.0,2019-11-21,2
893,3,16.0,2018-12-04,3
894,3,15.41,2020-06-05,4
895,3,17.5,2018-09-11,
896,3,16.99,2018-07-19,1
897,3,16.49,2018-09-27,2
898,3,17.0,2020-08-11,3
899,3,16.14,2019-05-13,4
900,3,17.99,2018-09-18,
901,3,17.99,2018-12-02,1
902,3,16.49,2019-09-19,2
903,3,15.99,2018-10-02,3
904,3,16.99,2020-04-05,4
905,3,14.5,2020-12-25,
906,3,16.0,2018-08-12,1
907,3,16.42,2020-07-23,2
908,3,16.49,2019-04-05,3
909,3,19.0,2019-02-19,4
910,3,15.5,2018-06-24,
911,3,17.0,2020-03-06,1
912,3,16.5,2018-06-05,2
913,3,16.99,2020-12-14,3
914,3,16.49,2018-10-31,4
915,3,13.5,2018-08-05,
916,3,17.5,2020-02-18,1
917,3,15.99,2020-11-16,2
918,3,17.49,2018-11-24,3
919,3,16.5,2019-07-15,4
920,3,16.42,2020-03-23,
921,3,17.49,2019-08-17,1
922,3,16.0,2018-10-01,2
923,3,15.5,2018-06-06,3
924,3,15.99,2018-08-06,4
925,3,16.49,2019-05-26,
926,3,17.0,2018-06-03,1
927,3,16.6,2020-05-29,2
928,3,15.5,2018-07-04,3
929,3,16.49,2020-04-11,4
930,3,16.5,2019-12-02,
931,3,15.0,2018-08-19,1
932,3,17.79,2018-06-03,2
933,3,17.99,2018-06-13,3
934,3,15.0,2020-09-15,4
935,3,19.0,2020-11-15,
936,3,15.36,2020-02-18,1
937,3,14.72,2020-12-19,2
938,3,15.71,2018-12-06,3
939,3,17.5,2019-01-05,4
940,3,17.0,2020-10-30,
941,3,16.09,2018-09-06,1
942,3,15.99,2018-11-17,2
943,3,16.99,2018-06-03,3
944,3,15.99,2018-06-29,4
945,3,16.5,2019-12-08,
946,3,18.5,2019-07-06,1
947,3,15.99,2020-05-11,2
948,3,15.0,2018-10-12,3
949,3,16.5,2018-10-21,4
950,3,16.5,2020-07-17,
951,3,16.5,2019-06-25,1
952,3,16.99,2020-07-23,2
953,3,16.49,2020-02-29,3
954,3,15.49,2018-10-12,4
955,3,16.0,2020-02-11,
956,3,16.0,2018-09-21,1
957,3,16.73,2018-12-27,2
958,3,17.0,2018-11-19,3
959,3,18.0,2019-05-04,4
960,3,16.99,2018-11-08,
961,3,19.5,2019-12-17,1
962,3,17.99,2020-06-29,2
963,3,17.99,2020-05-06,3
964,3,16.49,2019-07-09,4
965,3,17.92,2018-11-26,
966,3,14.49,2020-08-20,1
967,3,16.0,2020-12-29,2
968,3,16.52,2018-12-30,3
969,3,19.49,2018-10-28,4
970,3,16.99,2018-11-28,
971,3,17.49,2019-07-12,1
972,3,18.5,2019-11-09,2
973,3,16.5,2020-11-10,3
974,3,16.5,2020-12-08,4
975,3,16.43,2018-08-20,
976,3,16.5,2019-04-04,1
977,3,16.5,2020-05-10,2
978,3,17.37,2020-03-28,3
979,3,16.49,2018-08-23,4
980,3,17.5,2018-10-19,
981,3,15.99,2020-05-09,1
982,3,16.5,2018-06-10,2
983,3,15.99,2019-07-25,3
984,3,15.76,2020-02-19,4
985,3,16.0,2018-06-17,
986,3,16.0,2020-07-26,1
987,3,14.99,2018-08-15,2
988,3,17.49,2019-10-12,3
989,3,16.56,2019-12-30,4
990,3,17.0,2019-06-04,
991,3,16.0,2019-07-24,1
992,3,14.99,2018-09-15,2
993,3,16.5,2019-04-20,3
994,3,16.49,2020-10-04,4
995,3,16.5,2018-11-03,
996,3,16.0,2019-07-18,1
997,3,17.5,2020-09-10,2
998,3,15.49,2018-10-11,3
999,3,15.0,2018-08-04,4
1000,3,17.49,2018-06-25,
1001,3,16.5,2020-02-04,1
1002,3,15.99,2018-08-07,2
1003,3,16.0,2020-11-21,3
1004,3,17.99,2018-06-15,4
1005,3,18.49,2018-08-15,
1006,3,17.0,2018-06-18,1
1007,3,16.99,2018-07-24,2
1008,3,16.49,2019-07-13,3
1009,3,16.51,2019-07-14,4
1010,3,16.81,2018-06-30,
1011,3,18.5,2018-08-31,1
1012,3,15.5,2019-05-04,2
1013,3,18.0,2018-06-26,3
1014,3,17.99,2019-02-19,4
1015,3,15.0,2018-07-14,
1016,3,17.99,2020-02-26,1
1017,3,16.05,2018-08-30,2
1018,3,15.5,2020-05-10,3
1019,3,18.0,2020-02-07,4
1020,3,16.0,2018-06-17,
1021,3,17.99,2020-05-26,1
1022,3,18.2,2020-06-04,2
1023,3,13.99,2019-09-05,3
1024,3,18.49,2020-12-10,4
1025,3,19.43,2019-02-19,
1026,3,15.5,2018-12-11,1
1027,3,15.49,2018-10-22,2
1028,3,16.0,2019-11-16,3
1029,3,17.0,2018-09-13,4
1030,3,17.0,2020-02-10,
1031,3,16.54,2018-06-13,1
1032,3,15.49,2018-09-18,2
1033,3,17.0,2020-12-03,3
1034,3,16.0,2019-02-24,4
1035,3,16.49,2020-02-26,
1036,3,17.49,2019-07-21,1
1037,3,16.0,2020-04-06,2
1038,3,16.99,2019-02-27,3
1039,3,15.49,2018-11-18,4
1040,3,16.0,2020-11-24,
1041,3,18.49,2019-01-20,1
1042,3,18.49,2018-06-18,2
1043,3,16.75,2020-11-21,3
1044,3,18.0,2020-01-20,4
1045,3,15.5,2020-08-23,
1046,3,17.0,2020-02-13,1
1047,3,17.5,2020-07-06,2
1048,3,19.5,2019-02-07,3
1049,3,15.0,2018-12-22,4
1050,3,14.49,2020-07-02,
1051,3,15.99,2019-01-16,1
1052,3,16.49,2020-07-21,2
1053,3,17.0,2020-02-01,3
1054,3,18.0,2018-08-16,4
1055,3,18.47,2018-11-16,
1056,3,16.0,2019-08-10,1
1057,3,18.5,2018-07-17,2
1058,3,18.0,2020-05-16,3
1059,3,16.49,2018-06-27,4
1060,3,18.5,2019-03-26,
1061,3,16.72,2018-09-23,1
1062,3,15.5,2018-12-28,2
1063,3,15.99,2018-12-10,3
1064,3,14.5,2018-10-29,4
1065,3,16.0,2018-11-23,
1066,3,16.49,2019-08-30,1
1067,3,16.49,2018-11-11,2
1068,3,17.0,2020-09-25,3
1069,3,17.74,2019-06-08,4
1070,3,16.5,2020-06-01,
1071,3,18.49,2018-07-17,1
1072,3,16.5,2019-09-22,2
1073,3,14.49,2018-10-16,3
1074,3,15.99,2019-11-29,4
1075,3,17.5,2019-07-09,
1076,3,15.99,2018-10-05,1
1077,3,15.5,2020-12-15,2
1078,3,15.49,2018-06-06,3
1079,3,15.5,2019-07-31,4
1080,3,17.0,2018-10-31,
1081,3,16.81,2018-07-07,1
1082,3,15.99,2019-07-18,2
1083,3,16.5,2020-03-16,3
1084,3,17.0,2019-07-09,4
1085,3,17.5,2019-04-29,
1086,3,16.49,2019-11-16,1
1087,3,16.0,2019-12-04,2
1088,3,13.99,2018-06-28,3
1089,3,15.0,2020-06-17,4
1090,3,15.99,2020-12-29,
1091,3,18.0,2019-10-31,1
1092,3,15.99,2019-11-13,2
1093,3,14.5,2018-11-25,3
1094,3,15.5,2018-07-24,4
1095,3,13.5,2020-03-12,
1096,3,15.66,2019-08-20,1
1097,3,17.5,2019-09-09,2
1098,3,18.0,2019-05-21,3
1099,3,16.0,2019-12-17,4
1100,3,17.0,2018-10-17,
1101,3,17.0,2018-12-24,1
1102,3,14.49,2020-05-10,2
1103,3,15.99,2020-10-25,3
1104,3,16.5,2018-07-26,4
1105,3,18.0,2018-08-24,
1106,3,16.99,2018-12-15,1
1107,3,16.99,2018-06-12,2
1108,3,16.95,2020-07-01,3
1109,3,16.49,2018-06-15,4
1110,3,16.0,2020-08-06,
1111,3,16.49,2018-09-17,1
1112,3,15.99,2019-04-06,2
1113,3,18.0,2020-04-02,3
1114,3,15.99,2019-09-17,4
1115,3,16.99,2018-06-24,
1116,3,14.0,2018-07-11,1
1117,3,16.49,2019-06-05,2
1118,3,14.99,2020-08-02,3
1119,3,17.5,2019-09-07,4
1120,3,16.5,2020-11-25,
1121,3,17.5,2020-10-03,1
1122,3,17.49,2018-09-04,2
1123,3,18.0,2020-07-16,3
1124,3,17.49,2020-11-10,4
1125,3,18.0,2019-11-18,
1126,3,16.99,2019-03-09,1
1127,3,15.57,2019-11-16,2
1128,3,17.47,2020-10-07,3
1129,3,17.0,2020-02-04,4
1130,3,17.15,2018-06-03,
1131,3,16.5,2020-03-14,1
1132,3,17.99,2018-11-27,2
1133,3,16.49,2019-02-19,3
1134,3,16.5,2020-04-25,4
1135,3,14.99,2020-05-23,
1136,3,17.93,2018-06-04,1
1137,3,18.0,2018-06-17,2
1138,3,16.49,2019-06-24,3
1139,3,16.49,2020-12-22,4
1140,3,17.0,2020-09-27,
1141,3,16.5,2019-08-30,1
1142,3,15.5,2018-06-05,2
1143,3,17.0,2019-08-01,3
1144,3,16.49,2018-12-02,4
1145,3,16.5,2019-07-07,
1146,3,17.99,2020-06-18,1
1147,3,15.0,2020-07-05,2
1148,3,16.0,2020-11-30,3
1149,3,17.49,2018-09-02,4
1150,3,15.49,2019-09-13,
1151,3,18.0,2019-03-17,1
1152,3,18.49,2019-12-22,2
1153,3,16.5,2018-09-03,3
1154,3,16.82,2020-02-10,4
1155,3,16.99,2018-12-15,
1156,3,16.0,2019-02-20,1
1157,3,15.75,2018-12-30,2
1158,3,16.99,2018-11-06,3
1159,3,17.99,2018-08-19,4
1160,3,16.5,2018-07-30,
1161,3,16.99,2019-10-08,1
1162,3,17.25,2018-07-04,2
1163,3,17.6,2018-08-13,3
1164,3,16.0,2020-07-11,4
1165,3,16.99,2019-02-16,
1166,3,16.5,2019-12-03,1
1167,3,14.5,2018-06-19,2
1168,3,18.49,2018-10-08,3
1169,3,15.49,2019-05-26,4
1170,3,15.0,2020-06-20,
1171,3,16.5,2020-11-06,1
1172,3,17.28,2019-02-02,2
1173,3,14.99,2018-06-23,3
1174,3,17.0,2018-06-27,4
1175,3,16.2,2018-06-04,
1176,3,15.68,2020-09-09,1
1177,3,14.95,2020-05-07,2
1178,3,18.11,2020-08-29,3
1179,3,16.5,2020-03-04,4
1180,3,17.0,2018-10-02,
1181,3,17.5,2018-12-23,1
1182,3,15.5,2020-12-29,2
1183,3,18.0,2019-11-13,3
1184,4,11.5,2018-11-10,4
1185,4,10.0,2020-11-17,
1186,4,11.35,2016-07-25,1
1187,4,11.0,2016-04-23,2
1188,4,11.05,2017-11-30,3
1189,4,9.49,2014-07-15,4
1190,4,12.0,2014-03-26,
1191,4,10.5,2017-07-11,1
1192,4,10.43,2014-09-24,2
1193,4,10.5,2018-01-25,3
1194,4,10.99,2014-05-26,4
1195,4,9.5,2014-06-20,
1196,4,10.99,2015-03-16,1
1197,4,11.0,2016-05-16,2
1198,4,11.5,2018-07-19,3
1199,4,10.99,2015-10-01,4
1200,4,12.5,2016-05-19,
1201,4,11.38,2017-12-13,1
1202,4,10.5,2018-01-19,2
1203,4,10.5,2014-02-17,3
1204,4,9.99,2014-05-05,4
1205,4,11.5,2017-10-17,
1206,4,11.49,2020-09-30,1
1207,4,11.05,2019-12-17,2
1208,4,9.49,2016-05-15,3
1209,4,13.0,2015-02-17,4
1210,4,11.53,2015-12-12,
1211,4,8.5,2015-03-18,1
1212,4,10.66,2019-11-02,2
1213,4,11.49,2017-01-31,3
1214,4,11.99,2014-10-12,4
1215,4,12.0,2018-11-19,
1216,4,12.5,2015-05-23,1
1217,4,11.5,2018-12-24,2
1218,4,9.99,2020-10-21,3
1219,4,11.49,2020-07-30,4
1220,4,11.0,2015-11-30,
1221,4,11.5,2015-10-14,1
1222,4,11.64,2019-05-04,2
1223,4,9.99,2018-08-24,3
1224,4,12.5,2014-03-02,4
1225,4,10.0,2015-03-14,
1226,4,9.03,2018-08-07,1
1227,4,10.23,2014-02-25,2
1228,4,12.0,2016-07-04,3
1229,4,12.5,2019-04-22,4
1230,4,12.0,2014-05-27,
1231,4,9.99,2015-01-24,1
1232,4,11.5,2014-08-04,2
1233,4,11.0,2015-06-06,3
1234,4,11.0,2020-04-25,4
1235,4,10.0,2015-12-21,
1236,4,11.72,2020-09-23,1
1237,4,11.0,2014-03-30,2
1238,4,10.99,2014-11-23,3
1239,4,9.99,2017-06-26,4
1240,4,11.1,2019-08-22,
1241,4,11.5,2017-10-17,1
1242,4,10.99,2019-03-29,2
1243,4,10.0,2020-07-18,3
1244,4,12.5,2014-06-17,4
1245,4,11.99,2020-08-05,
1246,4,13.0,2018-11-23,1
1247,4,11.0,2020-06-27,2
1248,4,10.62,2016-09-16,3
1249,4,10.0,2016-08-07,4
1250,4,12.0,2015-09-02,
1251,4,9.49,2014-11-12,1
1252,4,11.0,2015-01-13,2
1253,4,12.49,2015-12-13,3
1254,4,11.0,2018-01-07,4
1255,4,11.99,2014-05-26,
1256,4,10.5,2017-11-04,1
1257,4,12.5,2018-09-21,2
1258,4,11.95,2014-10-17,3
1259,4,11.5,2017-08-06,4
1260,4,11.0,2015-07-20,
1261,4,12.5,2015-09-30,1
1262,4,12.51,2015-04-07,2
1263,4,8.89,2015-05-09,3
1264,4,8.98,2014-10-17,4
1265,4,8.99,2014-11-08,
1266,4,9.49,2014-09-23,1
1267,4,12.5,2015-02-17,2
1268,4,11.31,2017-08-02,3
1269,4,11.5,2014-03-14,4
1270,4,10.99,2015-09-02,
1271,4,9.99,2014-03-04,1
1272,4,9.0,2020-04-24,2
1273,4,10.99,2018-03-29,3
1274,4,10.5,2016-09-11,4
1275,4,10.5,2015-03-08,
1276,4,9.49,2019-01-26,1
1277,4,13.0,2014-03-18,2
1278,4,13.0,2020-06-08,3
1279,4,11.49,2017-10-03,4
1280,4,12.5,2015-03-13,
1281,4,10.49,2014-09-28,1
1282,4,10.99,2014-04-12,2
1283,4,10.0,2018-02-12,3
1284,4,10.99,2014-03-07,4
1285,4,11.5,2014-03-29,
1286,4,11.0,2020-08-31,1
1287,4,10.5,2017-10-14,2
1288,4,9.81,2015-01-04,3
1289,4,10.31,2014-12-16,4
1290,4,11.99,2017-10-29,
1291,4,9.5,2014-11-08,1
1292,4,12.49,2017-03-31,2
1293,4,12.0,2020-06-30,3
1294,4,12.09,2020-11-01,4
1295,4,11.5,2015-12-02,
1296,4,10.5,2015-06-01,1
1297,4,11.49,2020-04-12,2
1298,4,10.99,2017-02-05,3
1299,4,9.5,2018-03-25,4
1300,4,9.99,2015-09-02,
1301,4,11.0,2018-03-24,1
1302,4,11.37,2015-12-31,2
1303,4,10.99,2016-12-15,3
1304,4,10.5,2016-06-05,4
1305,4,10.09,2014-02-18,
1306,4,12.49,2014-06-11,1
1307,4,11.5,2014-03-18,2
1308,4,10.27,2016-05-15,3
1309,4,10.19,2020-08-29,4
1310,4,11.49,2017-12-30,
1311,4,11.99,2019-01-21,1
1312,4,10.0,2019-11-13,2
1313,4,12.5,2017-12-04,3
1314,4,12.57,2017-09-08,4
1315,4,10.0,2014-05-26,
1316,4,10.49,2017-11-23,1
1317,4,10.99,2015-12-14,2
1318,4,10.99,2016-05-14,3
1319,4,12.49,2014-09-13,4
1320,4,11.5,2015-11-28,
1321,4,11.5,2019-03-21,1
1322,4,9.99,2015-10-08,2
1323,4,11.5,2019-12-07,3
1324,4,11.49,2014-03-09,4
1325,4,12.49,2020-12-12,
1326,4,11.0,2019-05-13,1
1327,4,9.99,2020-10-21,2
1328,4,10.0,2014-11-24,3
1329,4,10.5,2020-05-05,4
1330,4,11.5,2015-09-17,
1331,4,9.49,2015-09-01,1
1332,4,11.49,2015-07-15,2
1333,4,11.49,2014-12-15,3
1334,4,10.49,2019-01-13,4
1335,4,12.49,2016-02-04,
1336,4,10.02,2017-04-20,1
1337,4,12.5,2019-11-08,2
1338,4,10.5,2017-10-04,3
1339,4,11.5,2020-05-23,4
1340,4,12.5,2015-09-17,
1341,4,11.0,2014-04-22,1
1342,4,10.99,2020-03-10,2
1343,4,11.5,2014-12-05,3
1344,4,10.5,2020-07-29,4
1345,4,11.5,2016-12-18,
1346,4,11.99,2014-06-26,1
1347,4,11.0,2016-05-09,2
1348,4,11.5,2019-11-09,3
1349,4,11.5,2014-03-13,4
1350,4,9.99,2015-11-07,
1351,4,11.67,2015-02-26,1
1352,4,11.65,2014-09-30,2
1353,4,10.5,2016-01-31,3
1354,4,11.43,2015-11-06,4
1355,4,9.88,2017-09-22,
1356,4,10.99,2014-04-10,1
1357,4,11.49,2014-03-23,2
1358,4,10.5,2016-10-08,3
1359,4,10.0,2014-09-30,4
1360,4,11.5,2016-01-14,
1361,4,9.99,2015-01-31,1
1362,4,10.49,2014-09-22,2
1363,4,10.58,2014-06-01,3
1364,4,11.0,2014-11-02,4
1365,4,10.49,2014-07-10,
1366,4,12.99,2014-05-31,1
1367,4,10.0,2014-12-05,2
1368,4,9.5,2017-02-21,3
1369,4,11.31,2016-05-10,4
1370,4,11.17,2019-10-21,
1371,4,10.0,2019-10-13,1
1372,4,11.5,2019-05-12,2
1373,4,10.44,2014-08-20,3
1374,4,12.0,2014-07-05,4
1375,4,12.61,2019-05-08,
1376,4,12.22,2019-04-11,1
1377,4,12.17,2015-07-25,2
1378,4,10.49,2015-11-26,3
1379,4,12.49,2015-03-11,4
1380,4,11.99,2017-08-06,
1381,4,12.99,2014-12-19,1
1382,4,10.45,2020-08-21,2
1383,4,10.49,2018-10-26,3
1384,4,11.0,2019-04-29,4
1385,4,10.49,2017-05-25,
1386,4,11.99,2014-02-27,1
1387,4,11.5,2014-03-09,2
1388,4,11.43,2015-06-09,3
1389,4,10.0,2015-06-12,4
1390,4,11.99,2017-08-22,
1391,4,10.95,2019-03-04,1
1392,4,10.5,2014-04-19,2
1393,4,9.99,2014-12-06,3
1394,4,9.99,2017-03-14,4
1395,4,10.0,2016-10-16,
1396,4,13.0,2015-12-21,1
1397,4,11.49,2020-12-17,2
1398,4,11.49,2017-11-29,3
1399,4,11.0,2014-09-08,4
1400,4,11.0,2014-08-24,
1401,4,11.97,2015-10-14,1
1402,4,11.49,2014-03-30,2
1403,4,11.0,2014-03-07,3
1404,4,10.49,2019-11-22,4
1405,4,11.96,2015-03-02,
1406,4,11.0,2016-11-27,1
1407,4,10.0,2015-01-02,2
1408,4,11.5,2014-12-05,3
1409,4,11.5,2017-12-31,4
1410,4,11.0,2014-02-24,
1411,4,9.0,2014-03-21,1
1412,4,10.99,2014-07-15,2
1413,4,11.99,2014-12-22,3
1414,4,9.56,2015-05-31,4
1415,4,9.5,2017-01-24,
1416,4,11.5,2014-08-24,1
1417,4,14.5,2014-05-13,2
1418,4,10.31,2015-01-11,3
1419,4,10.0,2018-06-14,4
1420,4,11.0,2017-06-10,
1421,4,12.0,2015-05-23,1
1422,4,10.5,2018-03-27,2
1423,4,10.99,2016-06-11,3
1424,4,9.99,2015-04-29,4
1425,4,10.49,2017-12-29,
1426,4,11.0,2015-03-24,1
1427,4,12.0,2020-04-25,2
1428,4,10.15,2015-06-10,3
1429,4,12.46,2018-08-11,4
1430,4,11.0,2014-05-20,
1431,4,11.0,2014-07-14,1
1432,4,10.0,2020-03-20,2
1433,4,11.0,2020-02-16,3
1434,4,11.49,2018-11-30,4
1435,4,11.49,2020-02-01,
1436,4,11.46,2017-12-18,1
1437,4,8.5,2019-12-17,2
1438,4,10.0,2014-02-11,3
1439,4,11.49,2020-05-19,4
1440,4,10.99,2017-11-13,
1441,4,11.0,2019-08-12,1
1442,4,11.99,2016-12-02,2
1443,4,11.5,2017-08-17,3
1444,4,8.5,2016-01-20,4
1445,4,9.99,2020-03-04,
1446,4,12.99,2014-06-21,1
1447,4,10.49,2020-10-31,2
1448,4,10.54,2014-03-24,3
1449,4,10.49,2020-05-02,4
1450,4,9.74,2016-05-01,
1451,4,12.0,2015-11-03,1
1452,4,10.0,2014-08-02,2
1453,4,12.5,2015-06-16,3
1454,4,9.49,2014-06-05,4
1455,4,11.99,2016-07-13,
1456,4,7.2,2018-06-19,1
1457,4,10.0,2018-04-05,2
1458,4,11.0,2014-09-27,3
1459,4,9.99,2018-11-21,4
1460,4,10.0,2018-04-11,
1461,4,10.27,2020-08-05,1
1462,4,10.5,2020-07-09,2
1463,4,12.0,2020-03-12,3
1464,4,11.0,2014-07-10,4
1465,4,13.5,2014-02-16,
1466,4,11.0,2014-11-03,1
1467,4,12.15,2017-10-02,2
1468,4,11.0,2016-10-21,3
1469,4,10.5,2014-03-02,4
1470,4,10.99,2015-04-04,
1471,4,10.99,2019-09-28,1
1472,4,10.5,2014-12-23,2
1473,4,11.49,2014-05-18,3
1474,4,11.57,2020-04-18,4
1475,4,11.5,2018-04-02,
1476,4,11.65,2014-09-04,1
1477,4,10.5,2014-05-26,2
1478,4,9.99,2020-05-01,3
1479,4,12.5,2014-03-27,4
1480,4,12.5,2018-11-24,
1481,4,9.99,2014-09-08,1
1482,4,11.36,2014-03-08,2
1483,4,11.02,2016-03-21,3
1484,4,10.0,2018-07-17,4
1485,4,9.0,2019-06-13,
1486,4,9.0,2016-04-12,1
1487,4,11.5,2018-10-18,2
1488,4,12.0,2020-09-22,3
1489,4,11.79,2018-09-01,4
1490,4,11.49,2016-03-12,
1491,4,9.5,2016-10-26,1
1492,4,11.49,2014-11-13,2
1493,4,11.49,2014-09-16,3
1494,4,11.5,2014-05-27,4
1495,4,11.0,2020-06-29,
1496,4,10.99,2016-01-23,1
1497,4,9.99,2019-06-07,2
1498,4,10.99,2018-08-20,3
1499,4,11.5,2014-12-15,4
1500,4,11.49,2014-06-11,
1501,4,11.5,2014-03-17,1
1502,4,9.99,2015-05-13,2
1503,4,11.0,2014-12-06,3
1504,4,12.06,2014-05-07,4
1505,4,11.91,2016-11-27,
1506,4,9.0,2015-02-01,1
1507,4,8.99,2017-09-23,2
1508,4,11.0,2017-02-02,3
1509,4,10.5,2015-04-11,4
1510,4,12.0,2014-05-04,
1511,4,11.99,2019-10-07,1
1512,4,11.49,2017-01-03,2
1513,4,12.0,2014-03-04,3
1514,4,10.0,2018-01-02,4
1515,4,10.0,2014-04-30,
1516,4,10.17,2014-09-23,1
1517,4,13.49,2014-09-02,2
1518,4,11.0,2014-02-15,3
1519,4,10.77,2016-03-01,4
1520,4,9.5,2017-05-03,
1521,4,10.5,2020-09-03,1
1522,4,11.0,2014-03-13,2
1523,4,10.49,2017-08-19,3
1524,4,10.99,2016-08-02,4
1525,4,12.18,2016-03-10,
1526,4,9.49,2015-12-07,1
1527,4,11.0,2018-10-16,2
1528,4,10.99,2016-12-08,3
1529,4,11.5,2015-09-30,4
1530,4,10.99,2017-08-14,
1531,4,12.5,2014-11-05,1
1532,4,10.68,2015-11-05,2
1533,4,10.99,2014-07-14,3
1534,4,11.0,2014-10-27,4
1535,4,10.99,2018-07-21,
1536,4,11.0,2019-08-03,1
1537,4,10.18,2018-04-29,2
1538,4,10.0,2015-04-25,3
1539,4,12.45,2014-11-23,4
1540,4,9.99,2017-02-08,
1541,4,11.49,2014-06-11,1
1542,4,10.5,2018-03-01,2
1543,4,10.61,2020-04-13,3
1544,4,11.35,2015-01-14,4
1545,4,10.84,2014-10-21,
1546,4,11.5,2014-09-12,1
1547,4,11.0,2015-04-18,2
1548,4,10.5,2014-05-20,3
1549,4,11.07,2016-03-18,4
1550,4,11.49,2014-08-26,
1551,4,10.5,2020-09-16,1
1552,4,10.49,2015-05-12,2
1553,4,11.49,2018-10-21,3
1554,4,10.0,2020-11-25,4
1555,4,10.08,2018-05-24,
1556,4,9.0,2014-03-01,1
1557,4,9.83,2020-04-10,2
1558,4,10.48,2015-11-09,3
1559,4,12.0,2020-11-29,4
1560,4,11.0,2016-09-19,
1561,4,11.33,2015-02-26,1
1562,4,10.0,2014-11-02,2
1563,4,12.18,2014-05-08,3
1564,4,10.49,2014-11-06,4
1565,4,10.99,2014-12-26,
1566,4,11.5,2018-08-01,1
1567,4,12.31,2014-03-19,2
1568,4,10.99,2016-08-31,3
1569,4,10.0,2018-02-10,4
1570,4,12.99,2014-09-30,
1571,4,10.5,2017-02-16,1
1572,4,9.5,2015-02-08,2
1573,4,10.5,2019-06-11,3
1574,4,10.0,2016-08-27,4
1575,4,10.5,2019-12-11,
1576,4,11.5,2017-02-03,1
1577,4,10.49,2018-09-06,2
1578,4,8.99,2015-04-13,3
1579,4,9.99,2017-11-01,4
1580,4,10.99,2015-09-27,
1581,4,11.67,2015-02-21,1
1582,4,10.49,2014-11-04,2
1583,4,10.5,2019-11-22,3
1584,4,12.5,2018-02-11,4
1585,4,9.0,2014-05-25,
1586,4,11.0,2014-03-09,1
1587,4,9.03,2016-01-23,2
1588,4,10.99,2020-11-21,3
1589,4,12.0,2014-04-24,4
1590,4,12.0,2014-03-15,
1591,4,11.0,2017-02-10,1
1592,4,10.4,2018-11-03,2
1593,4,9.99,2019-06-16,3
1594,4,10.99,2014-08-03,4
1595,4,8.99,2017-11-04,
1596,4,11.0,2020-05-28,1
1597,4,12.0,2015-12-13,2
1598,4,9.49,2014-09-30,3
1599,4,11.0,2014-07-30,4
1600,4,10.99,2017-10-22,
1601,4,10.99,2019-09-19,1
1602,4,10.42,2014-03-06,2
1603,4,10.49,2015-11-03,3
1604,4,10.31,2016-06-01,4
1605,4,12.99,2019-02-03,
1606,4,11.5,2016-08-21,1
1607,4,10.49,2017-10-12,2
1608,4,11.0,2015-04-16,3
1609,4,11.5,2016-12-04,4
1610,4,11.0,2015-07-23,
1611,4,10.49,2019-04-06,1
1612,4,8.49,2016-01-26,2
1613,4,10.49,2018-03-31,3
1614,4,10.0,2014-09-30,4
1615,4,9.99,2015-11-30,
1616,4,11.49,2018-12-07,1
1617,4,11.0,2015-07-09,2
1618,4,9.0,2020-08-20,3
1619,4,11.5,2015-12-31,4
1620,4,10.0,2016-06-25,
1621,4,9.99,2018-02-15,1
1622,4,11.33,2014-03-03,2
1623,4,10.5,2015-11-17,3
1624,4,10.5,2014-07-22,4
1625,4,10.5,2014-04-23,
